task id session trial condition trialxcondition RT accuracy liking_ratings rounds
pavlovian_learning 12 one 67 CSplus 34 0.330298 1 86.440678 1
pavlovian_learning 12 one 68 CSplus 35 0.403509 1 86.440678 2
pavlovian_learning 12 one 69 CSplus 36 0.500426 1 86.440678 3
pavlovian_learning 12 one 70 CSminus 34 0.625816 1 25.423729 1
pavlovian_learning 12 one 71 CSminus 35 0.294713 1 25.423729 2
pavlovian_learning 12 one 72 CSminus 36 0.333583 1 25.423729 3
pavlovian_learning 12 one 73 CSplus 37 0.380162 1 86.440678 1
pavlovian_learning 12 one 74 CSplus 38 0.439652 1 86.440678 2
pavlovian_learning 12 one 75 CSplus 39 0.615416 1 86.440678 3
pavlovian_learning 12 one 76 CSminus 37 0.301268 1 25.423729 1
pavlovian_learning 12 one 77 CSminus 38 0.488143 1 25.423729 2
pavlovian_learning 12 one 78 CSminus 39 0.308283 1 25.423729 3
pavlovian_learning 12 one 79 CSplus 40 0.377744 1 86.440678 1
pavlovian_learning 12 one 80 CSplus 41 0.295453 1 86.440678 2
pavlovian_learning 12 one 81 CSplus 42 0.430584 1 86.440678 3
pavlovian_learning 12 one 82 CSminus 40 0.308662 1 25.423729 1
pavlovian_learning 12 one 83 CSminus 41 0.300718 1 25.423729 2
pavlovian_learning 12 one 84 CSminus 42 0.274754 1 25.423729 3
pavlovian_learning 12 one 85 CSplus 43 0.392191 1 86.440678 1
pavlovian_learning 12 one 86 CSplus 44 0.337364 1 86.440678 2
pavlovian_learning 12 one 87 CSplus 45 0.273615 1 86.440678 3
pavlovian_learning 12 one 88 CSminus 43 0.372958 1 25.423729 1
pavlovian_learning 12 one 89 CSminus 44 0.406156 1 25.423729 2
pavlovian_learning 12 one 90 CSminus 45 0.327114 1 25.423729 3
pavlovian_learning 12 one 91 CSplus 46 0.277705 1 86.440678 1
pavlovian_learning 12 one 92 CSplus 47 0.408086 1 86.440678 2
pavlovian_learning 12 one 93 CSplus 48 0.292684 1 86.440678 3
pavlovian_learning 12 one 94 CSminus 46 0.423368 1 25.423729 1
pavlovian_learning 12 one 95 CSminus 47 0.213637 1 25.423729 2
pavlovian_learning 12 one 96 CSminus 48 0.305262 1 25.423729 3
pavlovian_learning 12 one 97 CSplus 49 0.318004 1 86.440678 1
pavlovian_learning 12 one 98 CSplus 50 0.282353 1 86.440678 2
pavlovian_learning 12 one 99 CSplus 51 0.310922 1 86.440678 3
pavlovian_learning 12 one 100 CSminus 49 0.046078 1 25.423729 1
pavlovian_learning 12 one 101 CSminus 50 0.314445 1 25.423729 2
pavlovian_learning 12 one 102 CSminus 51 0.392341 1 25.423729 3
pavlovian_learning 12 one 103 CSplus 52 0.359753 1 86.440678 1
pavlovian_learning 12 one 104 CSplus 53 0.292493 1 86.440678 2
pavlovian_learning 12 one 105 CSplus 54 0.440486 1 86.440678 3
pavlovian_learning 12 one 106 CSminus 52 0.874363 1 25.423729 1
pavlovian_learning 12 one 107 CSminus 53 0.445050 1 25.423729 2
pavlovian_learning 12 one 108 CSminus 54 0.303102 1 25.423729 3
pavlovian_learning 12 one 109 Baseline 0 NaN NaN 49.152542 NaN
pavlovian_learning 13 one 1 CSplus 1 0.424166 1 84.745763 1
pavlovian_learning 13 one 2 CSplus 2 0.292223 1 84.745763 2
pavlovian_learning 13 one 3 CSplus 3 0.288283 1 84.745763 3
pavlovian_learning 13 one 4 CSminus 1 0.423351 1 37.288136 1
pavlovian_learning 13 one 5 CSminus 2 0.341652 1 37.288136 2
pavlovian_learning 13 one 6 CSminus 3 0.320474 1 37.288136 3
pavlovian_learning 13 one 7 CSplus 4 0.360561 1 84.745763 1
pavlovian_learning 13 one 8 CSplus 5 0.329513 1 84.745763 2
pavlovian_learning 13 one 9 CSplus 6 0.353902 1 84.745763 3
pavlovian_learning 13 one 10 CSminus 4 0.335638 1 37.288136 1
pavlovian_learning 13 one 11 CSminus 5 0.313531 1 37.288136 2
pavlovian_learning 13 one 12 CSminus 6 0.375433 1 37.288136 3
pavlovian_learning 13 one 13 CSplus 7 0.389983 1 84.745763 1
pavlovian_learning 13 one 14 CSplus 8 0.348032 1 84.745763 2
pavlovian_learning 13 one 15 CSplus 9 0.286450 1 84.745763 3
pavlovian_learning 13 one 16 CSminus 7 0.426814 1 37.288136 1
pavlovian_learning 13 one 17 CSminus 8 0.349002 1 37.288136 2
pavlovian_learning 13 one 18 CSminus 9 0.293460 1 37.288136 3
pavlovian_learning 13 one 19 CSplus 10 0.345499 1 84.745763 1
pavlovian_learning 13 one 20 CSplus 11 0.383046 1 84.745763 2
pavlovian_learning 13 one 21 CSplus 12 0.269979 1 84.745763 3
pavlovian_learning 13 one 22 CSminus 10 0.387059 1 37.288136 1
pavlovian_learning 13 one 23 CSminus 11 0.345412 1 37.288136 2
pavlovian_learning 13 one 24 CSminus 12 0.326842 1 37.288136 3
pavlovian_learning 13 one 25 CSplus 13 0.314939 1 84.745763 1
pavlovian_learning 13 one 26 CSplus 14 0.300082 1 84.745763 2
pavlovian_learning 13 one 27 CSplus 15 0.333499 1 84.745763 3
pavlovian_learning 13 one 28 CSminus 13 0.289094 1 37.288136 1
pavlovian_learning 13 one 29 CSminus 14 0.474147 1 37.288136 2
pavlovian_learning 13 one 30 CSminus 15 0.277424 1 37.288136 3
pavlovian_learning 13 one 31 CSplus 16 0.329105 1 84.745763 1
pavlovian_learning 13 one 32 CSplus 17 0.290837 1 84.745763 2
pavlovian_learning 13 one 33 CSplus 18 0.257834 1 84.745763 3
pavlovian_learning 13 one 34 CSminus 16 0.287365 1 37.288136 1
pavlovian_learning 13 one 35 CSminus 17 0.345431 1 37.288136 2
pavlovian_learning 13 one 36 CSminus 18 0.415009 1 37.288136 3
pavlovian_learning 13 one 37 CSplus 19 0.341739 1 84.745763 1
pavlovian_learning 13 one 38 CSplus 20 0.300688 1 84.745763 2
pavlovian_learning 13 one 39 CSplus 21 0.370270 1 84.745763 3
pavlovian_learning 13 one 40 CSminus 19 0.300232 1 37.288136 1
pavlovian_learning 13 one 41 CSminus 20 0.423696 1 37.288136 2
pavlovian_learning 13 one 42 CSminus 21 0.279462 1 37.288136 3
pavlovian_learning 13 one 43 CSplus 22 0.390619 1 84.745763 1
pavlovian_learning 13 one 44 CSplus 23 0.255879 1 84.745763 2
pavlovian_learning 13 one 45 CSplus 24 0.284247 1 84.745763 3
pavlovian_learning 13 one 46 CSminus 22 0.413622 1 37.288136 1
pavlovian_learning 13 one 47 CSminus 23 0.331343 1 37.288136 2
pavlovian_learning 13 one 48 CSminus 24 0.290964 1 37.288136 3
pavlovian_learning 13 one 49 CSplus 25 0.267186 1 84.745763 1
pavlovian_learning 13 one 50 CSplus 26 0.321517 1 84.745763 2
pavlovian_learning 13 one 51 CSplus 27 0.327624 1 84.745763 3
pavlovian_learning 13 one 52 CSminus 25 0.295488 1 37.288136 1
pavlovian_learning 13 one 53 CSminus 26 0.350450 1 37.288136 2
pavlovian_learning 13 one 54 CSminus 27 0.341758 1 37.288136 3
pavlovian_learning 13 one 55 CSplus 28 0.321769 1 84.745763 1
pavlovian_learning 13 one 56 CSplus 29 0.398548 1 84.745763 2
pavlovian_learning 13 one 57 CSplus 30 0.325707 1 84.745763 3
pavlovian_learning 13 one 58 CSminus 28 0.289271 1 37.288136 1
pavlovian_learning 13 one 59 CSminus 29 0.515705 1 37.288136 2
pavlovian_learning 13 one 60 CSminus 30 0.347125 1 37.288136 3
pavlovian_learning 13 one 61 CSplus 31 0.304210 1 84.745763 1
pavlovian_learning 13 one 62 CSplus 32 0.308418 1 84.745763 2
pavlovian_learning 13 one 63 CSplus 33 0.279773 1 84.745763 3
pavlovian_learning 13 one 64 CSminus 31 0.322995 1 37.288136 1
pavlovian_learning 13 one 65 CSminus 32 0.342338 1 37.288136 2
pavlovian_learning 13 one 66 CSminus 33 0.287493 1 37.288136 3
pavlovian_learning 13 one 67 CSplus 34 0.298412 1 84.745763 1
pavlovian_learning 13 one 68 CSplus 35 0.271963 1 84.745763 2
pavlovian_learning 13 one 69 CSplus 36 0.503269 1 84.745763 3
pavlovian_learning 13 one 70 CSminus 34 0.438283 1 37.288136 1
pavlovian_learning 13 one 71 CSminus 35 0.316619 1 37.288136 2
pavlovian_learning 13 one 72 CSminus 36 0.258959 1 37.288136 3
pavlovian_learning 13 one 73 CSplus 37 0.282782 1 84.745763 1
pavlovian_learning 13 one 74 CSplus 38 0.354833 1 84.745763 2
pavlovian_learning 13 one 75 CSplus 39 0.325260 1 84.745763 3
pavlovian_learning 13 one 76 CSminus 37 0.283905 1 37.288136 1
pavlovian_learning 13 one 77 CSminus 38 0.354327 1 37.288136 2
pavlovian_learning 13 one 78 CSminus 39 0.303857 1 37.288136 3
pavlovian_learning 13 one 79 CSplus 40 0.311175 1 84.745763 1
pavlovian_learning 13 one 80 CSplus 41 0.428508 1 84.745763 2
pavlovian_learning 13 one 81 CSplus 42 0.283041 1 84.745763 3
pavlovian_learning 13 one 82 CSminus 40 0.308926 1 37.288136 1
pavlovian_learning 13 one 83 CSminus 41 0.338247 1 37.288136 2
pavlovian_learning 13 one 84 CSminus 42 0.303586 1 37.288136 3
pavlovian_learning 13 one 85 CSplus 43 0.370547 1 84.745763 1
pavlovian_learning 13 one 86 CSplus 44 0.262956 1 84.745763 2
pavlovian_learning 13 one 87 CSplus 45 0.255687 1 84.745763 3
pavlovian_learning 13 one 88 CSminus 43 0.333593 1 37.288136 1
pavlovian_learning 13 one 89 CSminus 44 0.319870 1 37.288136 2
pavlovian_learning 13 one 90 CSminus 45 0.271474 1 37.288136 3
pavlovian_learning 13 one 91 CSplus 46 0.288693 1 84.745763 1
pavlovian_learning 13 one 92 CSplus 47 0.400677 1 84.745763 2
pavlovian_learning 13 one 93 CSplus 48 0.455270 1 84.745763 3
pavlovian_learning 13 one 94 CSminus 46 0.299815 1 37.288136 1
pavlovian_learning 13 one 95 CSminus 47 0.315886 1 37.288136 2
pavlovian_learning 13 one 96 CSminus 48 0.272918 1 37.288136 3
pavlovian_learning 13 one 97 CSplus 49 0.397410 1 84.745763 1
pavlovian_learning 13 one 98 CSplus 50 0.365947 1 84.745763 2
pavlovian_learning 13 one 99 CSplus 51 0.816560 1 84.745763 3
pavlovian_learning 13 one 100 CSminus 49 0.394802 1 37.288136 1
pavlovian_learning 13 one 101 CSminus 50 0.332654 1 37.288136 2
pavlovian_learning 13 one 102 CSminus 51 0.451925 1 37.288136 3
pavlovian_learning 13 one 103 CSplus 52 0.282336 1 84.745763 1
pavlovian_learning 13 one 104 CSplus 53 0.476895 1 84.745763 2
pavlovian_learning 13 one 105 CSplus 54 0.488075 1 84.745763 3
pavlovian_learning 13 one 106 CSminus 52 0.301625 1 37.288136 1
pavlovian_learning 13 one 107 CSminus 53 0.424640 1 37.288136 2
pavlovian_learning 13 one 108 CSminus 54 0.497086 1 37.288136 3
pavlovian_learning 13 one 109 Baseline 0 NaN NaN 31.355932 NaN
pavlovian_learning 14 one 1 CSplus 1 0.387899 1 54.237288 1
pavlovian_learning 14 one 2 CSplus 2 0.440081 1 54.237288 2
pavlovian_learning 14 one 3 CSplus 3 0.353815 1 54.237288 3
pavlovian_learning 14 one 4 CSminus 1 0.542613 1 40.677966 1
pavlovian_learning 14 one 5 CSminus 2 0.365521 1 40.677966 2
pavlovian_learning 14 one 6 CSminus 3 0.495518 1 40.677966 3
pavlovian_learning 14 one 7 CSplus 4 0.284942 1 54.237288 1
pavlovian_learning 14 one 8 CSplus 5 0.463190 1 54.237288 2
pavlovian_learning 14 one 9 CSplus 6 0.395208 1 54.237288 3
pavlovian_learning 14 one 10 CSminus 4 0.389705 1 40.677966 1
pavlovian_learning 14 one 11 CSminus 5 0.344533 1 40.677966 2
pavlovian_learning 14 one 12 CSminus 6 0.627166 1 40.677966 3
pavlovian_learning 14 one 13 CSplus 7 0.500967 1 54.237288 1
pavlovian_learning 14 one 14 CSplus 8 0.376256 1 54.237288 2
pavlovian_learning 14 one 15 CSplus 9 0.407822 1 54.237288 3
pavlovian_learning 14 one 16 CSminus 7 0.412463 1 40.677966 1
pavlovian_learning 14 one 17 CSminus 8 0.434468 1 40.677966 2
pavlovian_learning 14 one 18 CSminus 9 0.357591 1 40.677966 3
pavlovian_learning 14 one 19 CSplus 10 0.116819 1 54.237288 1
pavlovian_learning 14 one 20 CSplus 11 0.361809 1 54.237288 2
pavlovian_learning 14 one 21 CSplus 12 0.555161 1 54.237288 3
pavlovian_learning 14 one 22 CSminus 10 0.232563 1 40.677966 1
pavlovian_learning 14 one 23 CSminus 11 0.559512 1 40.677966 2
pavlovian_learning 14 one 24 CSminus 12 0.349392 1 40.677966 3
pavlovian_learning 14 one 25 CSplus 13 0.355994 1 54.237288 1
pavlovian_learning 14 one 26 CSplus 14 0.413672 1 54.237288 2
pavlovian_learning 14 one 27 CSplus 15 0.475150 1 54.237288 3
pavlovian_learning 14 one 28 CSminus 13 0.285141 1 40.677966 1
pavlovian_learning 14 one 29 CSminus 14 0.483024 1 40.677966 2
pavlovian_learning 14 one 30 CSminus 15 0.524858 1 40.677966 3
pavlovian_learning 14 one 31 CSplus 16 0.341330 1 54.237288 1
pavlovian_learning 14 one 32 CSplus 17 0.426052 1 54.237288 2
pavlovian_learning 14 one 33 CSplus 18 0.385780 1 54.237288 3
pavlovian_learning 14 one 34 CSminus 16 0.325838 1 40.677966 1
pavlovian_learning 14 one 35 CSminus 17 0.552724 1 40.677966 2
pavlovian_learning 14 one 36 CSminus 18 0.653512 1 40.677966 3
pavlovian_learning 14 one 37 CSplus 19 0.338832 1 54.237288 1
pavlovian_learning 14 one 38 CSplus 20 0.383334 1 54.237288 2
pavlovian_learning 14 one 39 CSplus 21 0.524822 1 54.237288 3
pavlovian_learning 14 one 40 CSminus 19 0.348998 1 40.677966 1
pavlovian_learning 14 one 41 CSminus 20 0.388582 1 40.677966 2
pavlovian_learning 14 one 42 CSminus 21 0.389165 1 40.677966 3
pavlovian_learning 14 one 43 CSplus 22 0.288849 1 54.237288 1
pavlovian_learning 14 one 44 CSplus 23 0.501964 1 54.237288 2
pavlovian_learning 14 one 45 CSplus 24 0.754452 1 54.237288 3
pavlovian_learning 14 one 46 CSminus 22 0.322735 1 40.677966 1
pavlovian_learning 14 one 47 CSminus 23 0.293327 1 40.677966 2
pavlovian_learning 14 one 48 CSminus 24 0.557561 1 40.677966 3
pavlovian_learning 14 one 49 CSplus 25 0.454025 1 54.237288 1
pavlovian_learning 14 one 50 CSplus 26 0.478127 1 54.237288 2
pavlovian_learning 14 one 51 CSplus 27 0.468214 1 54.237288 3
pavlovian_learning 14 one 52 CSminus 25 0.398399 1 40.677966 1
pavlovian_learning 14 one 53 CSminus 26 0.400818 1 40.677966 2
pavlovian_learning 14 one 54 CSminus 27 0.450458 1 40.677966 3
pavlovian_learning 14 one 55 CSplus 28 0.346549 1 54.237288 1
pavlovian_learning 14 one 56 CSplus 29 0.322828 1 54.237288 2
pavlovian_learning 14 one 57 CSplus 30 0.486005 1 54.237288 3
pavlovian_learning 14 one 58 CSminus 28 0.457789 1 40.677966 1
pavlovian_learning 14 one 59 CSminus 29 0.416194 1 40.677966 2
pavlovian_learning 14 one 60 CSminus 30 0.493381 1 40.677966 3
pavlovian_learning 14 one 61 CSplus 31 0.371304 1 54.237288 1
pavlovian_learning 14 one 62 CSplus 32 0.470330 1 54.237288 2
pavlovian_learning 14 one 63 CSplus 33 0.396381 1 54.237288 3
pavlovian_learning 14 one 64 CSminus 31 0.467500 1 40.677966 1
pavlovian_learning 14 one 65 CSminus 32 0.342538 1 40.677966 2
pavlovian_learning 14 one 66 CSminus 33 0.616381 1 40.677966 3
pavlovian_learning 14 one 67 CSplus 34 0.342772 1 54.237288 1
pavlovian_learning 14 one 68 CSplus 35 0.531312 1 54.237288 2
pavlovian_learning 14 one 69 CSplus 36 0.423546 1 54.237288 3
pavlovian_learning 14 one 70 CSminus 34 0.268851 1 40.677966 1
pavlovian_learning 14 one 71 CSminus 35 0.493696 1 40.677966 2
pavlovian_learning 14 one 72 CSminus 36 0.605298 1 40.677966 3
pavlovian_learning 14 one 73 CSplus 37 0.367704 1 54.237288 1
pavlovian_learning 14 one 74 CSplus 38 0.306142 1 54.237288 2
pavlovian_learning 14 one 75 CSplus 39 0.537166 1 54.237288 3
pavlovian_learning 14 one 76 CSminus 37 0.287957 1 40.677966 1
pavlovian_learning 14 one 77 CSminus 38 0.619858 1 40.677966 2
pavlovian_learning 14 one 78 CSminus 39 0.597615 1 40.677966 3
pavlovian_learning 14 one 79 CSplus 40 0.328091 1 54.237288 1
pavlovian_learning 14 one 80 CSplus 41 0.468498 1 54.237288 2
pavlovian_learning 14 one 81 CSplus 42 0.328508 1 54.237288 3
pavlovian_learning 14 one 82 CSminus 40 0.333859 1 40.677966 1
pavlovian_learning 14 one 83 CSminus 41 0.464537 1 40.677966 2
pavlovian_learning 14 one 84 CSminus 42 0.372854 1 40.677966 3
pavlovian_learning 14 one 85 CSplus 43 0.501684 1 54.237288 1
pavlovian_learning 14 one 86 CSplus 44 0.451254 1 54.237288 2
pavlovian_learning 14 one 87 CSplus 45 0.324238 1 54.237288 3
pavlovian_learning 14 one 88 CSminus 43 0.343020 1 40.677966 1
pavlovian_learning 14 one 89 CSminus 44 0.283726 1 40.677966 2
pavlovian_learning 14 one 90 CSminus 45 0.319164 1 40.677966 3
pavlovian_learning 14 one 91 CSplus 46 0.469284 1 54.237288 1
pavlovian_learning 14 one 92 CSplus 47 0.343280 1 54.237288 2
pavlovian_learning 14 one 93 CSplus 48 0.302319 1 54.237288 3
pavlovian_learning 14 one 94 CSminus 46 0.451554 1 40.677966 1
pavlovian_learning 14 one 95 CSminus 47 0.331954 1 40.677966 2
pavlovian_learning 14 one 96 CSminus 48 0.299038 1 40.677966 3
pavlovian_learning 14 one 97 CSplus 49 0.341407 1 54.237288 1
pavlovian_learning 14 one 98 CSplus 50 0.286385 1 54.237288 2
pavlovian_learning 14 one 99 CSplus 51 0.330520 1 54.237288 3
pavlovian_learning 14 one 100 CSminus 49 0.461412 1 40.677966 1
pavlovian_learning 14 one 101 CSminus 50 0.441009 1 40.677966 2
pavlovian_learning 14 one 102 CSminus 51 0.491175 1 40.677966 3
pavlovian_learning 14 one 103 CSplus 52 0.350740 1 54.237288 1
pavlovian_learning 14 one 104 CSplus 53 0.707132 1 54.237288 2
pavlovian_learning 14 one 105 CSplus 54 0.410867 1 54.237288 3
pavlovian_learning 14 one 106 CSminus 52 0.331054 1 40.677966 1
pavlovian_learning 14 one 107 CSminus 53 0.328323 1 40.677966 2
pavlovian_learning 14 one 108 CSminus 54 0.362626 1 40.677966 3
pavlovian_learning 14 one 109 Baseline 0 NaN NaN 30.508475 NaN
pavlovian_learning 15 one 1 CSplus 1 0.469798 1 77.966102 1
pavlovian_learning 15 one 2 CSplus 2 0.435514 1 77.966102 2
pavlovian_learning 15 one 3 CSplus 3 0.535027 1 77.966102 3
pavlovian_learning 15 one 4 CSminus 1 0.381882 1 54.237288 1
pavlovian_learning 15 one 5 CSminus 2 0.515671 1 54.237288 2
pavlovian_learning 15 one 6 CSminus 3 0.678136 1 54.237288 3
pavlovian_learning 15 one 7 CSplus 4 0.551934 1 77.966102 1
pavlovian_learning 15 one 8 CSplus 5 0.461540 1 77.966102 2
pavlovian_learning 15 one 9 CSplus 6 0.430951 1 77.966102 3
pavlovian_learning 15 one 10 CSminus 4 0.652455 1 54.237288 1
pavlovian_learning 15 one 11 CSminus 5 0.415546 1 54.237288 2
pavlovian_learning 15 one 12 CSminus 6 0.589756 1 54.237288 3
pavlovian_learning 15 one 13 CSplus 7 0.324926 1 77.966102 1
pavlovian_learning 15 one 14 CSplus 8 0.413911 1 77.966102 2
pavlovian_learning 15 one 15 CSplus 9 0.370349 1 77.966102 3
pavlovian_learning 15 one 16 CSminus 7 0.675006 1 54.237288 1
pavlovian_learning 15 one 17 CSminus 8 0.532350 1 54.237288 2
pavlovian_learning 15 one 18 CSminus 9 0.667606 1 54.237288 3
pavlovian_learning 15 one 19 CSplus 10 0.085570 1 77.966102 1
pavlovian_learning 15 one 20 CSplus 11 0.637232 1 77.966102 2
pavlovian_learning 15 one 21 CSplus 12 0.821988 1 77.966102 3
pavlovian_learning 15 one 22 CSminus 10 0.468627 1 54.237288 1
pavlovian_learning 15 one 23 CSminus 11 0.455940 1 54.237288 2
pavlovian_learning 15 one 24 CSminus 12 0.336602 1 54.237288 3
pavlovian_learning 15 one 25 CSplus 13 0.448479 1 77.966102 1
pavlovian_learning 15 one 26 CSplus 14 0.500559 1 77.966102 2
pavlovian_learning 15 one 27 CSplus 15 0.553973 1 77.966102 3
pavlovian_learning 15 one 28 CSminus 13 0.505167 1 54.237288 1
pavlovian_learning 15 one 29 CSminus 14 0.738943 1 54.237288 2
pavlovian_learning 15 one 30 CSminus 15 0.521975 1 54.237288 3
pavlovian_learning 15 one 31 CSplus 16 0.362243 1 77.966102 1
pavlovian_learning 15 one 32 CSplus 17 0.547059 1 77.966102 2
pavlovian_learning 15 one 33 CSplus 18 0.340873 1 77.966102 3
pavlovian_learning 15 one 34 CSminus 16 0.468993 1 54.237288 1
pavlovian_learning 15 one 35 CSminus 17 0.424654 1 54.237288 2
pavlovian_learning 15 one 36 CSminus 18 0.472546 1 54.237288 3
pavlovian_learning 15 one 37 CSplus 19 0.370275 1 77.966102 1
pavlovian_learning 15 one 38 CSplus 20 1.000000 0 77.966102 2
pavlovian_learning 15 one 39 CSplus 21 0.359171 1 77.966102 3
pavlovian_learning 15 one 40 CSminus 19 0.391244 1 54.237288 1
pavlovian_learning 15 one 41 CSminus 20 0.678519 1 54.237288 2
pavlovian_learning 15 one 42 CSminus 21 0.469831 1 54.237288 3
pavlovian_learning 15 one 43 CSplus 22 0.416150 1 77.966102 1
pavlovian_learning 15 one 44 CSplus 23 0.584615 1 77.966102 2
pavlovian_learning 15 one 45 CSplus 24 0.460649 1 77.966102 3
pavlovian_learning 15 one 46 CSminus 22 0.331051 1 54.237288 1
pavlovian_learning 15 one 47 CSminus 23 0.440004 1 54.237288 2
pavlovian_learning 15 one 48 CSminus 24 0.643826 1 54.237288 3
pavlovian_learning 15 one 49 CSplus 25 0.359834 1 77.966102 1
pavlovian_learning 15 one 50 CSplus 26 0.525774 1 77.966102 2
pavlovian_learning 15 one 51 CSplus 27 0.530627 1 77.966102 3
pavlovian_learning 15 one 52 CSminus 25 0.597036 1 54.237288 1
pavlovian_learning 15 one 53 CSminus 26 0.568842 1 54.237288 2
pavlovian_learning 15 one 54 CSminus 27 0.323099 1 54.237288 3
pavlovian_learning 15 one 55 CSplus 28 0.392158 1 77.966102 1
pavlovian_learning 15 one 56 CSplus 29 0.732450 1 77.966102 2
pavlovian_learning 15 one 57 CSplus 30 0.827270 1 77.966102 3
pavlovian_learning 15 one 58 CSminus 28 0.366579 1 54.237288 1
pavlovian_learning 15 one 59 CSminus 29 0.586674 1 54.237288 2
pavlovian_learning 15 one 60 CSminus 30 0.309010 1 54.237288 3
pavlovian_learning 15 one 61 CSplus 31 0.403878 1 77.966102 1
pavlovian_learning 15 one 62 CSplus 32 0.605039 1 77.966102 2
pavlovian_learning 15 one 63 CSplus 33 0.460778 1 77.966102 3
pavlovian_learning 15 one 64 CSminus 31 0.441465 1 54.237288 1
pavlovian_learning 15 one 65 CSminus 32 0.309379 1 54.237288 2
pavlovian_learning 15 one 66 CSminus 33 0.321969 1 54.237288 3
pavlovian_learning 15 one 67 CSplus 34 0.488609 1 77.966102 1
pavlovian_learning 15 one 68 CSplus 35 0.436054 1 77.966102 2
pavlovian_learning 15 one 69 CSplus 36 0.621432 1 77.966102 3
pavlovian_learning 15 one 70 CSminus 34 0.378623 1 54.237288 1
pavlovian_learning 15 one 71 CSminus 35 0.334405 1 54.237288 2
pavlovian_learning 15 one 72 CSminus 36 0.490999 1 54.237288 3
pavlovian_learning 15 one 73 CSplus 37 0.423263 1 77.966102 1
pavlovian_learning 15 one 74 CSplus 38 1.000000 0 77.966102 2
pavlovian_learning 15 one 75 CSplus 39 0.416849 1 77.966102 3
pavlovian_learning 15 one 76 CSminus 37 0.311028 1 54.237288 1
pavlovian_learning 15 one 77 CSminus 38 0.313161 1 54.237288 2
pavlovian_learning 15 one 78 CSminus 39 1.000000 0 54.237288 3
pavlovian_learning 15 one 79 CSplus 40 0.352555 1 77.966102 1
pavlovian_learning 15 one 80 CSplus 41 0.411639 1 77.966102 2
pavlovian_learning 15 one 81 CSplus 42 0.949137 1 77.966102 3
pavlovian_learning 15 one 82 CSminus 40 0.427901 1 54.237288 1
pavlovian_learning 15 one 83 CSminus 41 0.776171 1 54.237288 2
pavlovian_learning 15 one 84 CSminus 42 0.528788 1 54.237288 3
pavlovian_learning 15 one 85 CSplus 43 0.985392 1 77.966102 1
pavlovian_learning 15 one 86 CSplus 44 0.640289 1 77.966102 2
pavlovian_learning 15 one 87 CSplus 45 0.519016 1 77.966102 3
pavlovian_learning 15 one 88 CSminus 43 0.341564 1 54.237288 1
pavlovian_learning 15 one 89 CSminus 44 0.287125 1 54.237288 2
pavlovian_learning 15 one 90 CSminus 45 0.436706 1 54.237288 3
pavlovian_learning 15 one 91 CSplus 46 0.370779 1 77.966102 1
pavlovian_learning 15 one 92 CSplus 47 0.635938 1 77.966102 2
pavlovian_learning 15 one 93 CSplus 48 1.000000 0 77.966102 3
pavlovian_learning 15 one 94 CSminus 46 0.348685 1 54.237288 1
pavlovian_learning 15 one 95 CSminus 47 0.449535 1 54.237288 2
pavlovian_learning 15 one 96 CSminus 48 0.314238 1 54.237288 3
pavlovian_learning 15 one 97 CSplus 49 0.450647 1 77.966102 1
pavlovian_learning 15 one 98 CSplus 50 0.472259 1 77.966102 2
pavlovian_learning 15 one 99 CSplus 51 0.369265 1 77.966102 3
pavlovian_learning 15 one 100 CSminus 49 0.376565 1 54.237288 1
pavlovian_learning 15 one 101 CSminus 50 0.745828 1 54.237288 2
pavlovian_learning 15 one 102 CSminus 51 0.388851 1 54.237288 3
pavlovian_learning 15 one 103 CSplus 52 0.399920 1 77.966102 1
pavlovian_learning 15 one 104 CSplus 53 0.372974 1 77.966102 2
pavlovian_learning 15 one 105 CSplus 54 0.840701 1 77.966102 3
pavlovian_learning 15 one 106 CSminus 52 0.590492 1 54.237288 1
pavlovian_learning 15 one 107 CSminus 53 0.297960 1 54.237288 2
pavlovian_learning 15 one 108 CSminus 54 0.374912 1 54.237288 3
pavlovian_learning 15 one 109 Baseline 0 NaN NaN 81.355932 NaN
pavlovian_learning 16 one 1 CSplus 1 0.875958 1 91.525424 1
pavlovian_learning 16 one 2 CSplus 2 0.521374 1 91.525424 2
pavlovian_learning 16 one 3 CSplus 3 0.344426 1 91.525424 3
pavlovian_learning 16 one 4 CSminus 1 0.370171 1 60.169492 1
pavlovian_learning 16 one 5 CSminus 2 0.481834 1 60.169492 2
pavlovian_learning 16 one 6 CSminus 3 0.333032 1 60.169492 3
pavlovian_learning 16 one 7 CSplus 4 0.517077 1 91.525424 1
pavlovian_learning 16 one 8 CSplus 5 0.875428 1 91.525424 2
pavlovian_learning 16 one 9 CSplus 6 0.669276 1 91.525424 3
pavlovian_learning 16 one 10 CSminus 4 0.402913 1 60.169492 1
pavlovian_learning 16 one 11 CSminus 5 0.559539 1 60.169492 2
pavlovian_learning 16 one 12 CSminus 6 0.488491 1 60.169492 3
pavlovian_learning 16 one 13 CSplus 7 0.525990 1 91.525424 1
pavlovian_learning 16 one 14 CSplus 8 0.513256 1 91.525424 2
pavlovian_learning 16 one 15 CSplus 9 0.552501 1 91.525424 3
pavlovian_learning 16 one 16 CSminus 7 0.431536 1 60.169492 1
pavlovian_learning 16 one 17 CSminus 8 0.488338 1 60.169492 2
