Subject	Background	Probability	Style	Correct
28	Non-Native	High	Clear	0
29	Non-Native	High	Clear	1
29	Non-Native	High	Clear	1
29	Non-Native	High	Clear	1
29	Non-Native	High	Clear	1
29	Non-Native	High	Clear	1
29	Non-Native	High	Clear	1
29	Non-Native	High	Clear	1
29	Non-Native	High	Clear	1
29	Non-Native	High	Clear	1
29	Non-Native	High	Clear	1
29	Non-Native	High	Clear	1
29	Non-Native	High	Clear	1
29	Non-Native	High	Clear	0
29	Non-Native	High	Clear	0
29	Non-Native	High	Clear	0
30	Non-Native	High	Clear	1
30	Non-Native	High	Clear	1
30	Non-Native	High	Clear	1
30	Non-Native	High	Clear	1
30	Non-Native	High	Clear	1
30	Non-Native	High	Clear	1
30	Non-Native	High	Clear	1
30	Non-Native	High	Clear	1
30	Non-Native	High	Clear	1
30	Non-Native	High	Clear	1
30	Non-Native	High	Clear	1
30	Non-Native	High	Clear	1
30	Non-Native	High	Clear	1
30	Non-Native	High	Clear	1
30	Non-Native	High	Clear	1
31	Non-Native	High	Clear	1
31	Non-Native	High	Clear	1
31	Non-Native	High	Clear	1
31	Non-Native	High	Clear	1
31	Non-Native	High	Clear	1
31	Non-Native	High	Clear	1
31	Non-Native	High	Clear	1
31	Non-Native	High	Clear	0
31	Non-Native	High	Clear	0
31	Non-Native	High	Clear	0
31	Non-Native	High	Clear	0
31	Non-Native	High	Clear	0
31	Non-Native	High	Clear	0
31	Non-Native	High	Clear	0
31	Non-Native	High	Clear	0
32	Non-Native	High	Clear	1
32	Non-Native	High	Clear	1
32	Non-Native	High	Clear	1
32	Non-Native	High	Clear	1
32	Non-Native	High	Clear	1
32	Non-Native	High	Clear	1
32	Non-Native	High	Clear	1
32	Non-Native	High	Clear	1
32	Non-Native	High	Clear	1
32	Non-Native	High	Clear	1
32	Non-Native	High	Clear	1
32	Non-Native	High	Clear	1
32	Non-Native	High	Clear	1
32	Non-Native	High	Clear	1
32	Non-Native	High	Clear	0
33	Non-Native	High	Clear	1
33	Non-Native	High	Clear	1
33	Non-Native	High	Clear	1
33	Non-Native	High	Clear	1
33	Non-Native	High	Clear	1
33	Non-Native	High	Clear	1
33	Non-Native	High	Clear	1
33	Non-Native	High	Clear	1
33	Non-Native	High	Clear	1
33	Non-Native	High	Clear	1
33	Non-Native	High	Clear	1
33	Non-Native	High	Clear	0
33	Non-Native	High	Clear	0
33	Non-Native	High	Clear	0
33	Non-Native	High	Clear	0
34	Non-Native	High	Clear	1
34	Non-Native	High	Clear	1
34	Non-Native	High	Clear	1
34	Non-Native	High	Clear	1
34	Non-Native	High	Clear	1
34	Non-Native	High	Clear	1
34	Non-Native	High	Clear	1
34	Non-Native	High	Clear	1
34	Non-Native	High	Clear	1
34	Non-Native	High	Clear	0
34	Non-Native	High	Clear	0
34	Non-Native	High	Clear	0
34	Non-Native	High	Clear	0
34	Non-Native	High	Clear	0
34	Non-Native	High	Clear	0
35	Non-Native	High	Clear	1
35	Non-Native	High	Clear	1
35	Non-Native	High	Clear	1
35	Non-Native	High	Clear	1
35	Non-Native	High	Clear	1
35	Non-Native	High	Clear	1
35	Non-Native	High	Clear	1
35	Non-Native	High	Clear	1
35	Non-Native	High	Clear	1
35	Non-Native	High	Clear	1
35	Non-Native	High	Clear	1
35	Non-Native	High	Clear	1
35	Non-Native	High	Clear	1
35	Non-Native	High	Clear	1
35	Non-Native	High	Clear	1
36	Non-Native	High	Clear	1
36	Non-Native	High	Clear	1
36	Non-Native	High	Clear	1
36	Non-Native	High	Clear	1
36	Non-Native	High	Clear	1
36	Non-Native	High	Clear	1
36	Non-Native	High	Clear	1
36	Non-Native	High	Clear	1
36	Non-Native	High	Clear	1
36	Non-Native	High	Clear	1
36	Non-Native	High	Clear	1
36	Non-Native	High	Clear	1
36	Non-Native	High	Clear	1
36	Non-Native	High	Clear	0
36	Non-Native	High	Clear	0
37	Native	High	Clear	1
37	Native	High	Clear	1
37	Native	High	Clear	1
37	Native	High	Clear	1
37	Native	High	Clear	1
37	Native	High	Clear	1
37	Native	High	Clear	1
37	Native	High	Clear	1
37	Native	High	Clear	1
37	Native	High	Clear	1
37	Native	High	Clear	1
37	Native	High	Clear	1
37	Native	High	Clear	1
37	Native	High	Clear	1
37	Native	High	Clear	1
38	Native	High	Clear	1
38	Native	High	Clear	1
38	Native	High	Clear	1
38	Native	High	Clear	1
38	Native	High	Clear	1
38	Native	High	Clear	1
38	Native	High	Clear	1
38	Native	High	Clear	1
38	Native	High	Clear	1
38	Native	High	Clear	1
38	Native	High	Clear	1
38	Native	High	Clear	1
38	Native	High	Clear	1
38	Native	High	Clear	1
38	Native	High	Clear	1
39	Native	High	Clear	1
39	Native	High	Clear	1
39	Native	High	Clear	1
39	Native	High	Clear	1
39	Native	High	Clear	1
39	Native	High	Clear	1
39	Native	High	Clear	1
39	Native	High	Clear	1
39	Native	High	Clear	1
39	Native	High	Clear	1
39	Native	High	Clear	1
39	Native	High	Clear	1
39	Native	High	Clear	1
39	Native	High	Clear	1
39	Native	High	Clear	1
40	Native	High	Clear	1
40	Native	High	Clear	1
40	Native	High	Clear	1
40	Native	High	Clear	1
40	Native	High	Clear	1
40	Native	High	Clear	1
40	Native	High	Clear	1
40	Native	High	Clear	1
40	Native	High	Clear	1
40	Native	High	Clear	1
40	Native	High	Clear	1
40	Native	High	Clear	1
40	Native	High	Clear	1
40	Native	High	Clear	1
40	Native	High	Clear	1
41	Native	High	Clear	1
41	Native	High	Clear	1
41	Native	High	Clear	1
41	Native	High	Clear	1
41	Native	High	Clear	1
41	Native	High	Clear	1
41	Native	High	Clear	1
41	Native	High	Clear	1
41	Native	High	Clear	1
41	Native	High	Clear	1
41	Native	High	Clear	1
41	Native	High	Clear	1
41	Native	High	Clear	1
41	Native	High	Clear	1
41	Native	High	Clear	1
42	Native	High	Clear	1
42	Native	High	Clear	1
42	Native	High	Clear	1
42	Native	High	Clear	1
42	Native	High	Clear	1
42	Native	High	Clear	1
42	Native	High	Clear	1
42	Native	High	Clear	1
42	Native	High	Clear	1
42	Native	High	Clear	1
42	Native	High	Clear	1
42	Native	High	Clear	1
42	Native	High	Clear	1
42	Native	High	Clear	1
42	Native	High	Clear	1
43	Native	High	Clear	1
43	Native	High	Clear	1
43	Native	High	Clear	1
43	Native	High	Clear	1
43	Native	High	Clear	1
43	Native	High	Clear	1
43	Native	High	Clear	1
43	Native	High	Clear	1
43	Native	High	Clear	1
43	Native	High	Clear	1
43	Native	High	Clear	1
43	Native	High	Clear	1
43	Native	High	Clear	1
43	Native	High	Clear	1
43	Native	High	Clear	1
44	Native	High	Clear	1
44	Native	High	Clear	1
44	Native	High	Clear	1
44	Native	High	Clear	1
44	Native	High	Clear	1
44	Native	High	Clear	1
44	Native	High	Clear	1
44	Native	High	Clear	1
44	Native	High	Clear	1
44	Native	High	Clear	1
44	Native	High	Clear	1
44	Native	High	Clear	1
44	Native	High	Clear	1
44	Native	High	Clear	1
44	Native	High	Clear	0
45	Native	High	Clear	1
45	Native	High	Clear	1
45	Native	High	Clear	1
45	Native	High	Clear	1
45	Native	High	Clear	1
45	Native	High	Clear	1
45	Native	High	Clear	1
45	Native	High	Clear	1
45	Native	High	Clear	1
45	Native	High	Clear	1
45	Native	High	Clear	1
45	Native	High	Clear	1
45	Native	High	Clear	1
45	Native	High	Clear	1
45	Native	High	Clear	0
46	Native	High	Clear	1
46	Native	High	Clear	1
46	Native	High	Clear	1
46	Native	High	Clear	1
46	Native	High	Clear	1
46	Native	High	Clear	1
46	Native	High	Clear	1
46	Native	High	Clear	1
46	Native	High	Clear	1
46	Native	High	Clear	1
46	Native	High	Clear	1
46	Native	High	Clear	1
46	Native	High	Clear	1
46	Native	High	Clear	1
46	Native	High	Clear	1
47	Native	High	Clear	1
47	Native	High	Clear	1
47	Native	High	Clear	1
47	Native	High	Clear	1
47	Native	High	Clear	1
47	Native	High	Clear	1
47	Native	High	Clear	1
47	Native	High	Clear	1
47	Native	High	Clear	1
47	Native	High	Clear	1
47	Native	High	Clear	1
47	Native	High	Clear	1
47	Native	High	Clear	1
47	Native	High	Clear	1
47	Native	High	Clear	0
48	Native	High	Clear	1
48	Native	High	Clear	1
48	Native	High	Clear	1
48	Native	High	Clear	1
48	Native	High	Clear	1
48	Native	High	Clear	1
48	Native	High	Clear	1
48	Native	High	Clear	1
48	Native	High	Clear	1
48	Native	High	Clear	1
48	Native	High	Clear	1
48	Native	High	Clear	1
48	Native	High	Clear	1
48	Native	High	Clear	1
48	Native	High	Clear	1
49	Native	High	Clear	1
49	Native	High	Clear	1
49	Native	High	Clear	1
49	Native	High	Clear	1
49	Native	High	Clear	1
49	Native	High	Clear	1
49	Native	High	Clear	1
49	Native	High	Clear	1
49	Native	High	Clear	1
49	Native	High	Clear	1
49	Native	High	Clear	1
49	Native	High	Clear	1
49	Native	High	Clear	1
49	Native	High	Clear	1
49	Native	High	Clear	1
50	Native	High	Clear	1
50	Native	High	Clear	1
50	Native	High	Clear	1
50	Native	High	Clear	1
50	Native	High	Clear	1
50	Native	High	Clear	1
50	Native	High	Clear	1
50	Native	High	Clear	1
50	Native	High	Clear	1
50	Native	High	Clear	1
50	Native	High	Clear	1
50	Native	High	Clear	1
50	Native	High	Clear	1
50	Native	High	Clear	1
50	Native	High	Clear	1
51	Native	High	Clear	1
51	Native	High	Clear	1
51	Native	High	Clear	1
51	Native	High	Clear	1
51	Native	High	Clear	1
51	Native	High	Clear	1
51	Native	High	Clear	1
51	Native	High	Clear	1
51	Native	High	Clear	1
51	Native	High	Clear	1
51	Native	High	Clear	1
51	Native	High	Clear	1
51	Native	High	Clear	1
51	Native	High	Clear	1
51	Native	High	Clear	1
52	Native	High	Clear	1
52	Native	High	Clear	1
52	Native	High	Clear	1
52	Native	High	Clear	1
52	Native	High	Clear	1
52	Native	High	Clear	1
52	Native	High	Clear	1
52	Native	High	Clear	1
52	Native	High	Clear	1
52	Native	High	Clear	1
52	Native	High	Clear	1
52	Native	High	Clear	1
52	Native	High	Clear	1
52	Native	High	Clear	1
52	Native	High	Clear	1
53	Native	High	Clear	1
53	Native	High	Clear	1
53	Native	High	Clear	1
53	Native	High	Clear	1
53	Native	High	Clear	1
53	Native	High	Clear	1
53	Native	High	Clear	1
53	Native	High	Clear	1
53	Native	High	Clear	1
53	Native	High	Clear	1
53	Native	High	Clear	1
53	Native	High	Clear	1
53	Native	High	Clear	1
53	Native	High	Clear	1
53	Native	High	Clear	0
54	Native	High	Clear	1
54	Native	High	Clear	1
54	Native	High	Clear	1
54	Native	High	Clear	1
54	Native	High	Clear	1
54	Native	High	Clear	1
54	Native	High	Clear	1
54	Native	High	Clear	1
54	Native	High	Clear	1
54	Native	High	Clear	1
54	Native	High	Clear	1
54	Native	High	Clear	1
54	Native	High	Clear	1
54	Native	High	Clear	1
54	Native	High	Clear	0
55	Native	High	Clear	1
55	Native	High	Clear	1
55	Native	High	Clear	1
55	Native	High	Clear	1
55	Native	High	Clear	1
55	Native	High	Clear	1
55	Native	High	Clear	1
55	Native	High	Clear	1
55	Native	High	Clear	1
55	Native	High	Clear	1
55	Native	High	Clear	1
55	Native	High	Clear	1
55	Native	High	Clear	1
55	Native	High	Clear	1
55	Native	High	Clear	1
56	Native	High	Clear	1
56	Native	High	Clear	1
56	Native	High	Clear	1
56	Native	High	Clear	1
56	Native	High	Clear	1
56	Native	High	Clear	1
56	Native	High	Clear	1
56	Native	High	Clear	1
56	Native	High	Clear	1
56	Native	High	Clear	1
56	Native	High	Clear	1
56	Native	High	Clear	1
56	Native	High	Clear	1
56	Native	High	Clear	0
56	Native	High	Clear	0
57	Native	High	Clear	1
57	Native	High	Clear	1
57	Native	High	Clear	1
57	Native	High	Clear	1
57	Native	High	Clear	1
57	Native	High	Clear	1
57	Native	High	Clear	1
57	Native	High	Clear	1
57	Native	High	Clear	1
57	Native	High	Clear	1
57	Native	High	Clear	1
57	Native	High	Clear	1
57	Native	High	Clear	1
57	Native	High	Clear	1
57	Native	High	Clear	1
58	Native	High	Clear	1
58	Native	High	Clear	1
58	Native	High	Clear	1
58	Native	High	Clear	1
58	Native	High	Clear	1
58	Native	High	Clear	1
58	Native	High	Clear	1
58	Native	High	Clear	1
58	Native	High	Clear	1
58	Native	High	Clear	1
58	Native	High	Clear	1
58	Native	High	Clear	1
58	Native	High	Clear	1
58	Native	High	Clear	1
58	Native	High	Clear	1
59	Native	High	Clear	1
59	Native	High	Clear	1
59	Native	High	Clear	1
59	Native	High	Clear	1
59	Native	High	Clear	1
59	Native	High	Clear	1
59	Native	High	Clear	1
59	Native	High	Clear	1
59	Native	High	Clear	1
59	Native	High	Clear	1
59	Native	High	Clear	1
59	Native	High	Clear	1
59	Native	High	Clear	1
59	Native	High	Clear	1
59	Native	High	Clear	1
60	Native	High	Clear	1
60	Native	High	Clear	1
60	Native	High	Clear	1
60	Native	High	Clear	1
60	Native	High	Clear	1
60	Native	High	Clear	1
60	Native	High	Clear	1
60	Native	High	Clear	1
60	Native	High	Clear	1
60	Native	High	Clear	1
60	Native	High	Clear	1
60	Native	High	Clear	1
60	Native	High	Clear	1
60	Native	High	Clear	1
60	Native	High	Clear	1
61	Native	High	Clear	1
61	Native	High	Clear	1
61	Native	High	Clear	1
61	Native	High	Clear	1
61	Native	High	Clear	1
61	Native	High	Clear	1
61	Native	High	Clear	1
61	Native	High	Clear	1
61	Native	High	Clear	1
61	Native	High	Clear	1
61	Native	High	Clear	1
61	Native	High	Clear	1
61	Native	High	Clear	1
61	Native	High	Clear	1
61	Native	High	Clear	0
62	Native	High	Clear	1
62	Native	High	Clear	1
62	Native	High	Clear	1
62	Native	High	Clear	1
62	Native	High	Clear	1
62	Native	High	Clear	1
62	Native	High	Clear	1
62	Native	High	Clear	1
62	Native	High	Clear	1
62	Native	High	Clear	1
62	Native	High	Clear	1
62	Native	High	Clear	1
62	Native	High	Clear	1
62	Native	High	Clear	1
62	Native	High	Clear	1
63	Native	High	Clear	1
63	Native	High	Clear	1
63	Native	High	Clear	1
63	Native	High	Clear	1
63	Native	High	Clear	1
63	Native	High	Clear	1
63	Native	High	Clear	1
63	Native	High	Clear	1
63	Native	High	Clear	1
63	Native	High	Clear	1
63	Native	High	Clear	1
63	Native	High	Clear	1
63	Native	High	Clear	1
63	Native	High	Clear	1
63	Native	High	Clear	1
64	Native	High	Clear	1
64	Native	High	Clear	1
64	Native	High	Clear	1
64	Native	High	Clear	1
64	Native	High	Clear	1
64	Native	High	Clear	1
64	Native	High	Clear	1
64	Native	High	Clear	1
64	Native	High	Clear	1
64	Native	High	Clear	1
64	Native	High	Clear	1
64	Native	High	Clear	1
64	Native	High	Clear	1
64	Native	High	Clear	1
64	Native	High	Clear	1
65	Native	High	Clear	1
65	Native	High	Clear	1
65	Native	High	Clear	1
65	Native	High	Clear	1
65	Native	High	Clear	1
65	Native	High	Clear	1
65	Native	High	Clear	1
65	Native	High	Clear	1
65	Native	High	Clear	1
65	Native	High	Clear	1
65	Native	High	Clear	1
65	Native	High	Clear	1
65	Native	High	Clear	1
65	Native	High	Clear	1
65	Native	High	Clear	0
66	Native	High	Clear	1
66	Native	High	Clear	1
66	Native	High	Clear	1
66	Native	High	Clear	1
66	Native	High	Clear	1
66	Native	High	Clear	1
66	Native	High	Clear	1
66	Native	High	Clear	1
66	Native	High	Clear	1
66	Native	High	Clear	1
66	Native	High	Clear	1
66	Native	High	Clear	1
66	Native	High	Clear	1
66	Native	High	Clear	0
66	Native	High	Clear	0
67	Native	High	Clear	1
67	Native	High	Clear	1
67	Native	High	Clear	1
67	Native	High	Clear	1
67	Native	High	Clear	1
67	Native	High	Clear	1
67	Native	High	Clear	1
67	Native	High	Clear	1
67	Native	High	Clear	1
67	Native	High	Clear	1
67	Native	High	Clear	1
67	Native	High	Clear	1
67	Native	High	Clear	1
67	Native	High	Clear	1
67	Native	High	Clear	1
68	Native	High	Clear	1
68	Native	High	Clear	1
68	Native	High	Clear	1
68	Native	High	Clear	1
68	Native	High	Clear	1
68	Native	High	Clear	1
68	Native	High	Clear	1
68	Native	High	Clear	1
68	Native	High	Clear	1
68	Native	High	Clear	1
68	Native	High	Clear	1
68	Native	High	Clear	1
68	Native	High	Clear	1
68	Native	High	Clear	1
68	Native	High	Clear	1
69	Native	High	Clear	1
69	Native	High	Clear	1
69	Native	High	Clear	1
69	Native	High	Clear	1
69	Native	High	Clear	1
69	Native	High	Clear	1
69	Native	High	Clear	1
69	Native	High	Clear	1
69	Native	High	Clear	1
69	Native	High	Clear	1
69	Native	High	Clear	1
69	Native	High	Clear	1
69	Native	High	Clear	1
69	Native	High	Clear	1
69	Native	High	Clear	0
70	Native	High	Clear	1
70	Native	High	Clear	1
70	Native	High	Clear	1
70	Native	High	Clear	1
70	Native	High	Clear	1
70	Native	High	Clear	1
70	Native	High	Clear	1
70	Native	High	Clear	1
70	Native	High	Clear	1
70	Native	High	Clear	1
70	Native	High	Clear	1
70	Native	High	Clear	1
70	Native	High	Clear	1
70	Native	High	Clear	1
70	Native	High	Clear	1
71	Native	High	Clear	1
71	Native	High	Clear	1
71	Native	High	Clear	1
71	Native	High	Clear	1
71	Native	High	Clear	1
71	Native	High	Clear	1
71	Native	High	Clear	1
71	Native	High	Clear	1
71	Native	High	Clear	1
71	Native	High	Clear	1
71	Native	High	Clear	1
71	Native	High	Clear	1
71	Native	High	Clear	1
71	Native	High	Clear	1
71	Native	High	Clear	1
72	Native	High	Clear	1
72	Native	High	Clear	1
72	Native	High	Clear	1
72	Native	High	Clear	1
72	Native	High	Clear	1
72	Native	High	Clear	1
72	Native	High	Clear	1
72	Native	High	Clear	1
72	Native	High	Clear	1
72	Native	High	Clear	1
72	Native	High	Clear	1
72	Native	High	Clear	1
72	Native	High	Clear	1
72	Native	High	Clear	1
72	Native	High	Clear	1
